uid,day
0947cdc8e87a0a45a012aa387ccedbcd,2019-01-30
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-02
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-07
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-09
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-16
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-22
0947cdc8e87a0a45a012aa387ccedbcd,2019-02-27
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-02
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-05
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-14
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-19
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-22
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-27
0947cdc8e87a0a45a012aa387ccedbcd,2019-03-31
0947cdc8e87a0a45a012aa387ccedbcd,2019-04-05
0947cdc8e87a0a45a012aa387ccedbcd,2019-04-09
0947cdc8e87a0a45a012aa387ccedbcd,2019-04-17
0947cdc8e87a0a45a012aa387ccedbcd,2019-04-23
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-02
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-08
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-11
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-13
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-18
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-24
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-27
0947cdc8e87a0a45a012aa387ccedbcd,2019-05-29
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-01
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-06
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-15
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-17
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-19
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-22
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-25
0947cdc8e87a0a45a012aa387ccedbcd,2019-06-30
0947cdc8e87a0a45a012aa387ccedbcd,2019-07-01
0947cdc8e87a0a45a012aa387ccedbcd,2019-07-09
0947cdc8e87a0a45a012aa387ccedbcd,2019-07-11
0947cdc8e87a0a45a012aa387ccedbcd,2019-07-19
0947cdc8e87a0a45a012aa387ccedbcd,2019-07-25
0947cdc8e87a0a45a012aa387ccedbcd,2019-08-06
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-01
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-07
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-08
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-10
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-13
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-15
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-28
0ab7acb36e6c710a7733c1c24e566bb3,2017-10-31
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-09
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-11
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-13
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-18
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-26
0ab7acb36e6c710a7733c1c24e566bb3,2017-11-30
0ab7acb36e6c710a7733c1c24e566bb3,2017-12-03
0ab7acb36e6c710a7733c1c24e566bb3,2017-12-12
0ab7acb36e6c710a7733c1c24e566bb3,2017-12-16
0ab7acb36e6c710a7733c1c24e566bb3,2017-12-22
0ab7acb36e6c710a7733c1c24e566bb3,2017-12-29
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-11
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-13
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-19
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-25
0ab7acb36e6c710a7733c1c24e566bb3,2018-01-30
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-12
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-16
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-23
0ab7acb36e6c710a7733c1c24e566bb3,2018-02-27
0ab7acb36e6c710a7733c1c24e566bb3,2018-03-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-03-11
0ab7acb36e6c710a7733c1c24e566bb3,2018-03-12
0ab7acb36e6c710a7733c1c24e566bb3,2018-03-20
0ab7acb36e6c710a7733c1c24e566bb3,2018-03-27
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-06
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-11
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-14
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-19
0ab7acb36e6c710a7733c1c24e566bb3,2018-04-27
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-05
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-10
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-16
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-18
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-19
0ab7acb36e6c710a7733c1c24e566bb3,2018-05-20
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-08
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-14
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-19
0ab7acb36e6c710a7733c1c24e566bb3,2018-06-30
0ab7acb36e6c710a7733c1c24e566bb3,2018-07-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-07-10
0ab7acb36e6c710a7733c1c24e566bb3,2018-07-23
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-04
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-09
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-11
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-18
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-25
0ab7acb36e6c710a7733c1c24e566bb3,2018-08-26
0ab7acb36e6c710a7733c1c24e566bb3,2018-09-02
0ab7acb36e6c710a7733c1c24e566bb3,2018-09-12
0ab7acb36e6c710a7733c1c24e566bb3,2018-09-17
0ab7acb36e6c710a7733c1c24e566bb3,2018-09-19
0ab7acb36e6c710a7733c1c24e566bb3,2018-09-23
0ab7acb36e6c710a7733c1c24e566bb3,2018-10-06
0ab7acb36e6c710a7733c1c24e566bb3,2018-10-11
0ab7acb36e6c710a7733c1c24e566bb3,2018-10-20
0ab7acb36e6c710a7733c1c24e566bb3,2018-10-21
0ab7acb36e6c710a7733c1c24e566bb3,2018-11-01
0ab7acb36e6c710a7733c1c24e566bb3,2018-11-08
0ab7acb36e6c710a7733c1c24e566bb3,2018-11-13
0ab7acb36e6c710a7733c1c24e566bb3,2018-11-23
0ab7acb36e6c710a7733c1c24e566bb3,2018-11-28
0ab7acb36e6c710a7733c1c24e566bb3,2018-12-05
0ab7acb36e6c710a7733c1c24e566bb3,2018-12-06
0ab7acb36e6c710a7733c1c24e566bb3,2018-12-08
0ab7acb36e6c710a7733c1c24e566bb3,2018-12-09
0ab7acb36e6c710a7733c1c24e566bb3,2018-12-30
0ab7acb36e6c710a7733c1c24e566bb3,2019-01-07
0ab7acb36e6c710a7733c1c24e566bb3,2019-01-28
0ab7acb36e6c710a7733c1c24e566bb3,2019-02-05
0ab7acb36e6c710a7733c1c24e566bb3,2019-02-11
0ab7acb36e6c710a7733c1c24e566bb3,2019-02-23
0ab7acb36e6c710a7733c1c24e566bb3,2019-02-28
0ab7acb36e6c710a7733c1c24e566bb3,2019-03-08
0ab7acb36e6c710a7733c1c24e566bb3,2019-03-12
0ab7acb36e6c710a7733c1c24e566bb3,2019-03-18
0ab7acb36e6c710a7733c1c24e566bb3,2019-03-24
0ab7acb36e6c710a7733c1c24e566bb3,2019-03-30
0ab7acb36e6c710a7733c1c24e566bb3,2019-04-01
0ab7acb36e6c710a7733c1c24e566bb3,2019-04-16
0ab7acb36e6c710a7733c1c24e566bb3,2019-04-22
0ab7acb36e6c710a7733c1c24e566bb3,2019-05-03
0ab7acb36e6c710a7733c1c24e566bb3,2019-05-25
0ab7acb36e6c710a7733c1c24e566bb3,2019-05-30
0ab7acb36e6c710a7733c1c24e566bb3,2019-05-31
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-09
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-12
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-14
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-15
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-20
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-30
0aee9faa6f2d2d24d85d2690f5b2df25,2017-12-31
0aee9faa6f2d2d24d85d2690f5b2df25,2018-01-06
0aee9faa6f2d2d24d85d2690f5b2df25,2018-01-12
0aee9faa6f2d2d24d85d2690f5b2df25,2018-02-09
0aee9faa6f2d2d24d85d2690f5b2df25,2018-02-12
0aee9faa6f2d2d24d85d2690f5b2df25,2018-02-17
0aee9faa6f2d2d24d85d2690f5b2df25,2018-02-24
0aee9faa6f2d2d24d85d2690f5b2df25,2018-02-25
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-02
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-07
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-10
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-17
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-22
0aee9faa6f2d2d24d85d2690f5b2df25,2018-03-28
0aee9faa6f2d2d24d85d2690f5b2df25,2018-04-06
0aee9faa6f2d2d24d85d2690f5b2df25,2018-04-13
0aee9faa6f2d2d24d85d2690f5b2df25,2018-04-15
0aee9faa6f2d2d24d85d2690f5b2df25,2018-04-27
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-03
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-05
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-09
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-10
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-17
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-19
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-22
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-24
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-26
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-29
0aee9faa6f2d2d24d85d2690f5b2df25,2018-05-31
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-05
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-09
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-11
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-14
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-21
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-28
0aee9faa6f2d2d24d85d2690f5b2df25,2018-06-30
0aee9faa6f2d2d24d85d2690f5b2df25,2018-07-07
0aee9faa6f2d2d24d85d2690f5b2df25,2018-07-09
0aee9faa6f2d2d24d85d2690f5b2df25,2018-07-14
0aee9faa6f2d2d24d85d2690f5b2df25,2018-07-24
0aee9faa6f2d2d24d85d2690f5b2df25,2018-08-01
0aee9faa6f2d2d24d85d2690f5b2df25,2018-08-07
0aee9faa6f2d2d24d85d2690f5b2df25,2018-08-27
0aee9faa6f2d2d24d85d2690f5b2df25,2018-08-30
0aee9faa6f2d2d24d85d2690f5b2df25,2018-09-01
0aee9faa6f2d2d24d85d2690f5b2df25,2018-09-15
0aee9faa6f2d2d24d85d2690f5b2df25,2018-09-17
0aee9faa6f2d2d24d85d2690f5b2df25,2018-09-22
0aee9faa6f2d2d24d85d2690f5b2df25,2018-10-06
0aee9faa6f2d2d24d85d2690f5b2df25,2018-10-13
0aee9faa6f2d2d24d85d2690f5b2df25,2018-10-16
0aee9faa6f2d2d24d85d2690f5b2df25,2018-11-02
0aee9faa6f2d2d24d85d2690f5b2df25,2018-11-20
0aee9faa6f2d2d24d85d2690f5b2df25,2018-11-30
0aee9faa6f2d2d24d85d2690f5b2df25,2018-12-04
0aee9faa6f2d2d24d85d2690f5b2df25,2018-12-12
0aee9faa6f2d2d24d85d2690f5b2df25,2018-12-20
0aee9faa6f2d2d24d85d2690f5b2df25,2018-12-26
0aee9faa6f2d2d24d85d2690f5b2df25,2018-12-29
0aee9faa6f2d2d24d85d2690f5b2df25,2019-01-03
0aee9faa6f2d2d24d85d2690f5b2df25,2019-01-11
0aee9faa6f2d2d24d85d2690f5b2df25,2019-01-13
0aee9faa6f2d2d24d85d2690f5b2df25,2019-01-30
0aee9faa6f2d2d24d85d2690f5b2df25,2019-02-09
0aee9faa6f2d2d24d85d2690f5b2df25,2019-02-10
0aee9faa6f2d2d24d85d2690f5b2df25,2019-02-15
0aee9faa6f2d2d24d85d2690f5b2df25,2019-02-26
0aee9faa6f2d2d24d85d2690f5b2df25,2019-02-27
0aee9faa6f2d2d24d85d2690f5b2df25,2019-03-07
0aee9faa6f2d2d24d85d2690f5b2df25,2019-03-13
0b9c2303bcc61063f9a5653d77c90501,2018-10-31
0b9c2303bcc61063f9a5653d77c90501,2018-11-02
0b9c2303bcc61063f9a5653d77c90501,2018-11-06
0b9c2303bcc61063f9a5653d77c90501,2018-11-10
0b9c2303bcc61063f9a5653d77c90501,2018-11-12
0b9c2303bcc61063f9a5653d77c90501,2018-11-16
0b9c2303bcc61063f9a5653d77c90501,2018-11-18
0b9c2303bcc61063f9a5653d77c90501,2018-11-21
0b9c2303bcc61063f9a5653d77c90501,2018-11-27
0b9c2303bcc61063f9a5653d77c90501,2018-12-02
0b9c2303bcc61063f9a5653d77c90501,2018-12-04
0b9c2303bcc61063f9a5653d77c90501,2018-12-13
0b9c2303bcc61063f9a5653d77c90501,2018-12-17
0b9c2303bcc61063f9a5653d77c90501,2018-12-28
0b9c2303bcc61063f9a5653d77c90501,2019-01-03
0b9c2303bcc61063f9a5653d77c90501,2019-01-08
0b9c2303bcc61063f9a5653d77c90501,2019-01-09
0b9c2303bcc61063f9a5653d77c90501,2019-01-12
0b9c2303bcc61063f9a5653d77c90501,2019-01-20
0b9c2303bcc61063f9a5653d77c90501,2019-01-22
0b9c2303bcc61063f9a5653d77c90501,2019-01-31
0b9c2303bcc61063f9a5653d77c90501,2019-02-12
0b9c2303bcc61063f9a5653d77c90501,2019-02-25
0b9c2303bcc61063f9a5653d77c90501,2019-02-26
0b9c2303bcc61063f9a5653d77c90501,2019-03-11
0b9c2303bcc61063f9a5653d77c90501,2019-03-15
0b9c2303bcc61063f9a5653d77c90501,2019-04-01
0b9c2303bcc61063f9a5653d77c90501,2019-04-05
0b9c2303bcc61063f9a5653d77c90501,2019-04-16
0b9c2303bcc61063f9a5653d77c90501,2019-04-18
0b9c2303bcc61063f9a5653d77c90501,2019-05-02
0b9c2303bcc61063f9a5653d77c90501,2019-05-04
0b9c2303bcc61063f9a5653d77c90501,2019-05-12
0b9c2303bcc61063f9a5653d77c90501,2019-05-25
0b9c2303bcc61063f9a5653d77c90501,2019-06-02
0b9c2303bcc61063f9a5653d77c90501,2019-07-01
0b9c2303bcc61063f9a5653d77c90501,2019-07-25
0b9c2303bcc61063f9a5653d77c90501,2019-08-13
0b9c2303bcc61063f9a5653d77c90501,2019-09-04
0b9c2303bcc61063f9a5653d77c90501,2019-09-06
0b9c2303bcc61063f9a5653d77c90501,2020-01-31
0b9c2303bcc61063f9a5653d77c90501,2020-02-15
0b9c2303bcc61063f9a5653d77c90501,2020-02-29
0b9c2303bcc61063f9a5653d77c90501,2020-03-10
0b9c2303bcc61063f9a5653d77c90501,2020-12-26
0b9c2303bcc61063f9a5653d77c90501,2021-01-08
0b9c2303bcc61063f9a5653d77c90501,2021-06-20
0b9c2303bcc61063f9a5653d77c90501,2021-06-22
0b9c2303bcc61063f9a5653d77c90501,2021-06-26
0b9c2303bcc61063f9a5653d77c90501,2021-07-04
0b9c2303bcc61063f9a5653d77c90501,2021-07-09
0b9c2303bcc61063f9a5653d77c90501,2021-07-18
0b9c2303bcc61063f9a5653d77c90501,2021-07-26
0b9c2303bcc61063f9a5653d77c90501,2021-08-13
0b9c2303bcc61063f9a5653d77c90501,2021-08-27
0b9c2303bcc61063f9a5653d77c90501,2021-09-10
0b9c2303bcc61063f9a5653d77c90501,2021-09-18
0b9c2303bcc61063f9a5653d77c90501,2021-10-01
0b9c2303bcc61063f9a5653d77c90501,2021-10-12
0b9c2303bcc61063f9a5653d77c90501,2021-10-28
0b9c2303bcc61063f9a5653d77c90501,2021-11-13
0b9c2303bcc61063f9a5653d77c90501,2021-12-05
0b9c2303bcc61063f9a5653d77c90501,2021-12-14
0b9c2303bcc61063f9a5653d77c90501,2021-12-26
0b9c2303bcc61063f9a5653d77c90501,2022-01-07
0b9c2303bcc61063f9a5653d77c90501,2022-01-22
0b9c2303bcc61063f9a5653d77c90501,2022-02-16
0b9c2303bcc61063f9a5653d77c90501,2022-02-27
0ba15aa0582c5e825710d42fe3eb231d,2018-11-24
0ba15aa0582c5e825710d42fe3eb231d,2018-11-25
0ba15aa0582c5e825710d42fe3eb231d,2018-11-28
0ba15aa0582c5e825710d42fe3eb231d,2018-12-01
0ba15aa0582c5e825710d42fe3eb231d,2018-12-03
0ba15aa0582c5e825710d42fe3eb231d,2018-12-06
0ba15aa0582c5e825710d42fe3eb231d,2018-12-07
0ba15aa0582c5e825710d42fe3eb231d,2018-12-09
0ba15aa0582c5e825710d42fe3eb231d,2018-12-13
0ba15aa0582c5e825710d42fe3eb231d,2018-12-16
0ba15aa0582c5e825710d42fe3eb231d,2018-12-20
0ba15aa0582c5e825710d42fe3eb231d,2018-12-24
0ba15aa0582c5e825710d42fe3eb231d,2018-12-26
0ba15aa0582c5e825710d42fe3eb231d,2018-12-27
0ba15aa0582c5e825710d42fe3eb231d,2018-12-31
0ba15aa0582c5e825710d42fe3eb231d,2019-01-04
0ba15aa0582c5e825710d42fe3eb231d,2019-01-06
0ba15aa0582c5e825710d42fe3eb231d,2019-01-10
0ba15aa0582c5e825710d42fe3eb231d,2019-01-13
0ba15aa0582c5e825710d42fe3eb231d,2019-01-15
0ba15aa0582c5e825710d42fe3eb231d,2019-01-17
0ba15aa0582c5e825710d42fe3eb231d,2019-01-19
0ba15aa0582c5e825710d42fe3eb231d,2019-01-20
0ba15aa0582c5e825710d42fe3eb231d,2019-01-24
0ba15aa0582c5e825710d42fe3eb231d,2019-01-27
0ba15aa0582c5e825710d42fe3eb231d,2019-01-30
0ba15aa0582c5e825710d42fe3eb231d,2019-02-02
0ba15aa0582c5e825710d42fe3eb231d,2019-02-05
0ba15aa0582c5e825710d42fe3eb231d,2019-02-10
0ba15aa0582c5e825710d42fe3eb231d,2019-02-13
0ba15aa0582c5e825710d42fe3eb231d,2019-02-16
0ba15aa0582c5e825710d42fe3eb231d,2019-02-17
0ba15aa0582c5e825710d42fe3eb231d,2019-02-21
0ba15aa0582c5e825710d42fe3eb231d,2019-02-23
0ba15aa0582c5e825710d42fe3eb231d,2019-02-25
0ba15aa0582c5e825710d42fe3eb231d,2019-03-04
0ba15aa0582c5e825710d42fe3eb231d,2019-03-07
0ba15aa0582c5e825710d42fe3eb231d,2019-03-09
0ba15aa0582c5e825710d42fe3eb231d,2019-03-10
0ba15aa0582c5e825710d42fe3eb231d,2019-03-13
0ba15aa0582c5e825710d42fe3eb231d,2019-03-20
0ba15aa0582c5e825710d42fe3eb231d,2019-03-23
0ba15aa0582c5e825710d42fe3eb231d,2019-03-24
0ba15aa0582c5e825710d42fe3eb231d,2019-03-28
0ba15aa0582c5e825710d42fe3eb231d,2019-04-01
0ba15aa0582c5e825710d42fe3eb231d,2019-04-08
0ba15aa0582c5e825710d42fe3eb231d,2019-04-12
0ba15aa0582c5e825710d42fe3eb231d,2019-04-14
0ba15aa0582c5e825710d42fe3eb231d,2019-04-17
0ba15aa0582c5e825710d42fe3eb231d,2019-04-20
0ba15aa0582c5e825710d42fe3eb231d,2019-04-21
0ba15aa0582c5e825710d42fe3eb231d,2019-04-23
0ba15aa0582c5e825710d42fe3eb231d,2019-04-24
0ba15aa0582c5e825710d42fe3eb231d,2019-04-27
0ba15aa0582c5e825710d42fe3eb231d,2019-04-30
0ba15aa0582c5e825710d42fe3eb231d,2019-05-04
0ba15aa0582c5e825710d42fe3eb231d,2019-05-05
0ba15aa0582c5e825710d42fe3eb231d,2019-05-08
0ba15aa0582c5e825710d42fe3eb231d,2019-05-11
0ba15aa0582c5e825710d42fe3eb231d,2019-05-12
0ba15aa0582c5e825710d42fe3eb231d,2019-05-20
0ba15aa0582c5e825710d42fe3eb231d,2019-05-23
0ba15aa0582c5e825710d42fe3eb231d,2019-05-27
0ba15aa0582c5e825710d42fe3eb231d,2019-06-03
0ba15aa0582c5e825710d42fe3eb231d,2019-06-07
0ba15aa0582c5e825710d42fe3eb231d,2019-06-09
0ba15aa0582c5e825710d42fe3eb231d,2019-06-15
0ba15aa0582c5e825710d42fe3eb231d,2019-06-17
0ba15aa0582c5e825710d42fe3eb231d,2019-06-20
0ba15aa0582c5e825710d42fe3eb231d,2019-06-24
0ba15aa0582c5e825710d42fe3eb231d,2019-06-27
0ba15aa0582c5e825710d42fe3eb231d,2019-06-29
0ba15aa0582c5e825710d42fe3eb231d,2019-07-01
0ba15aa0582c5e825710d42fe3eb231d,2019-07-04
0ba15aa0582c5e825710d42fe3eb231d,2019-07-07
0ba15aa0582c5e825710d42fe3eb231d,2019-08-13
0ba15aa0582c5e825710d42fe3eb231d,2019-08-17
0ba15aa0582c5e825710d42fe3eb231d,2019-08-19
0ba15aa0582c5e825710d42fe3eb231d,2019-08-21
0ba15aa0582c5e825710d42fe3eb231d,2019-08-24
0ba15aa0582c5e825710d42fe3eb231d,2019-08-26
0ba15aa0582c5e825710d42fe3eb231d,2019-08-29
0ba15aa0582c5e825710d42fe3eb231d,2019-09-01
0ba15aa0582c5e825710d42fe3eb231d,2019-09-04
0ba15aa0582c5e825710d42fe3eb231d,2019-09-07
0ba15aa0582c5e825710d42fe3eb231d,2019-09-09
0ba15aa0582c5e825710d42fe3eb231d,2019-09-14
0ba15aa0582c5e825710d42fe3eb231d,2019-09-15
0ba15aa0582c5e825710d42fe3eb231d,2019-09-16
0ba15aa0582c5e825710d42fe3eb231d,2019-09-18
0ba15aa0582c5e825710d42fe3eb231d,2019-09-21
0ba15aa0582c5e825710d42fe3eb231d,2019-09-23
0ba15aa0582c5e825710d42fe3eb231d,2019-09-27
0ba15aa0582c5e825710d42fe3eb231d,2019-10-01
0ba15aa0582c5e825710d42fe3eb231d,2019-10-05
0ba15aa0582c5e825710d42fe3eb231d,2019-10-06
0ba15aa0582c5e825710d42fe3eb231d,2019-10-07
0ba15aa0582c5e825710d42fe3eb231d,2019-10-11
0ba15aa0582c5e825710d42fe3eb231d,2019-10-14
0ba15aa0582c5e825710d42fe3eb231d,2019-10-18
0ba15aa0582c5e825710d42fe3eb231d,2019-10-21
0ba15aa0582c5e825710d42fe3eb231d,2019-10-25
0ba15aa0582c5e825710d42fe3eb231d,2019-10-28
0ba15aa0582c5e825710d42fe3eb231d,2019-10-31
0ba15aa0582c5e825710d42fe3eb231d,2019-11-04
0ba15aa0582c5e825710d42fe3eb231d,2019-11-07
0ba15aa0582c5e825710d42fe3eb231d,2019-11-10
0ba15aa0582c5e825710d42fe3eb231d,2019-11-13
0ba15aa0582c5e825710d42fe3eb231d,2019-11-16
0ba15aa0582c5e825710d42fe3eb231d,2019-11-18
0ba15aa0582c5e825710d42fe3eb231d,2019-11-21
0ba15aa0582c5e825710d42fe3eb231d,2019-11-25
0ba15aa0582c5e825710d42fe3eb231d,2019-11-29
0ba15aa0582c5e825710d42fe3eb231d,2019-12-02
0ba15aa0582c5e825710d42fe3eb231d,2019-12-09
0ba15aa0582c5e825710d42fe3eb231d,2020-03-08
0ba15aa0582c5e825710d42fe3eb231d,2020-03-09
0ba15aa0582c5e825710d42fe3eb231d,2020-03-12
0ba15aa0582c5e825710d42fe3eb231d,2020-03-18
0ba15aa0582c5e825710d42fe3eb231d,2020-03-21
0ba15aa0582c5e825710d42fe3eb231d,2020-03-23
0ba15aa0582c5e825710d42fe3eb231d,2020-03-27
0ba15aa0582c5e825710d42fe3eb231d,2020-04-06
0ba15aa0582c5e825710d42fe3eb231d,2020-04-09
0ba15aa0582c5e825710d42fe3eb231d,2020-04-18
0ba15aa0582c5e825710d42fe3eb231d,2020-04-24
0ba15aa0582c5e825710d42fe3eb231d,2020-04-26
0ba15aa0582c5e825710d42fe3eb231d,2020-04-29
0ba15aa0582c5e825710d42fe3eb231d,2020-06-26
0ba15aa0582c5e825710d42fe3eb231d,2020-06-27
0ba15aa0582c5e825710d42fe3eb231d,2020-07-03
0ba15aa0582c5e825710d42fe3eb231d,2020-07-06
0ba15aa0582c5e825710d42fe3eb231d,2020-07-11
0ba15aa0582c5e825710d42fe3eb231d,2020-07-12
0ba15aa0582c5e825710d42fe3eb231d,2020-07-15
0ba15aa0582c5e825710d42fe3eb231d,2020-07-17
0ba15aa0582c5e825710d42fe3eb231d,2020-07-19
0ba15aa0582c5e825710d42fe3eb231d,2020-07-22
0ba15aa0582c5e825710d42fe3eb231d,2020-07-27
0ba15aa0582c5e825710d42fe3eb231d,2020-07-31
0ba15aa0582c5e825710d42fe3eb231d,2020-08-02
0ba15aa0582c5e825710d42fe3eb231d,2020-08-06
0ba15aa0582c5e825710d42fe3eb231d,2020-08-09
0ba15aa0582c5e825710d42fe3eb231d,2020-08-12
0ba15aa0582c5e825710d42fe3eb231d,2020-08-20
0ba15aa0582c5e825710d42fe3eb231d,2020-08-23
0ba15aa0582c5e825710d42fe3eb231d,2020-08-27
0ba15aa0582c5e825710d42fe3eb231d,2020-08-30
0ba15aa0582c5e825710d42fe3eb231d,2020-09-01
0ba15aa0582c5e825710d42fe3eb231d,2020-09-02
0ba15aa0582c5e825710d42fe3eb231d,2020-09-05
0ba15aa0582c5e825710d42fe3eb231d,2020-09-07
0ba15aa0582c5e825710d42fe3eb231d,2020-09-09
0ba15aa0582c5e825710d42fe3eb231d,2020-09-13
0ba15aa0582c5e825710d42fe3eb231d,2020-09-17
0ba15aa0582c5e825710d42fe3eb231d,2020-09-19
0ba15aa0582c5e825710d42fe3eb231d,2020-09-24
0ba15aa0582c5e825710d42fe3eb231d,2020-09-27
0ba15aa0582c5e825710d42fe3eb231d,2020-09-30
0ba15aa0582c5e825710d42fe3eb231d,2020-10-05
0ba15aa0582c5e825710d42fe3eb231d,2020-10-12
0ba15aa0582c5e825710d42fe3eb231d,2020-10-16
0ba15aa0582c5e825710d42fe3eb231d,2020-10-18
0ba15aa0582c5e825710d42fe3eb231d,2020-10-22
0ba15aa0582c5e825710d42fe3eb231d,2020-10-25
0ba15aa0582c5e825710d42fe3eb231d,2020-10-29
0ba15aa0582c5e825710d42fe3eb231d,2020-11-02
0ba15aa0582c5e825710d42fe3eb231d,2020-11-08
0ba15aa0582c5e825710d42fe3eb231d,2020-11-15
0ba15aa0582c5e825710d42fe3eb231d,2020-12-03
0ba15aa0582c5e825710d42fe3eb231d,2020-12-11
0ba15aa0582c5e825710d42fe3eb231d,2020-12-13
